Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,Months,Days,Hours,Minutes
498.95,Axis Bank,Axis Bank,3543.05,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,8,20,15,58
1164.09,HDFC Bank,ICICI Bank,1008.86,Mumbai,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,9,21,21,44
1838.07,SBI Bank,HDFC Bank,5436.66,Delhi,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,10,22,17,24
1006.1,ICICI Bank,SBI Bank,756.66,Bangalore,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,11,23,23,58
1952.8,Axis Bank,Axis Bank,1622.16,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,12,24,18,54
909.93,HDFC Bank,ICICI Bank,5189.33,Mumbai,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1,25,13,6
749.46,SBI Bank,HDFC Bank,6716.85,Delhi,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,2,26,3,38
138.58,ICICI Bank,SBI Bank,8163.32,Bangalore,Male,Payment,Success,Laptop,QR Code,Amazon,Food,26,Instant,EUR,3,27,0,8
1966.12,Axis Bank,Axis Bank,1245.01,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,4,28,21,46
340.66,HDFC Bank,ICICI Bank,9964.53,Mumbai,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,5,29,4,49
1209.48,SBI Bank,HDFC Bank,3518.16,Delhi,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,6,30,18,25
432.83,ICICI Bank,SBI Bank,2264.02,Bangalore,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,7,1,21,32
588.74,Axis Bank,Axis Bank,5212.16,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,8,2,7,28
641.56,HDFC Bank,ICICI Bank,6581.44,Mumbai,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,32,Instant,INR,9,3,8,59
1619.91,SBI Bank,HDFC Bank,2302.67,Delhi,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,10,4,1,43
345.19,ICICI Bank,SBI Bank,4116.06,Bangalore,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,11,5,6,25
941.78,Axis Bank,Axis Bank,3175.4,Hyderabad,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,12,6,0,3
1102.89,HDFC Bank,ICICI Bank,2827.2,Mumbai,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1,7,15,11
906.12,SBI Bank,HDFC Bank,2790.57,Delhi,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,2,8,2,13
1446.8,ICICI Bank,SBI Bank,2663.48,Bangalore,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,3,9,11,9
113.82,Axis Bank,Axis Bank,6654.65,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,4,10,8,14
72.35,HDFC Bank,ICICI Bank,2379.99,Mumbai,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,5,11,4,20
278.42,SBI Bank,HDFC Bank,4559.18,Delhi,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,6,12,19,40
1982.28,ICICI Bank,SBI Bank,4833.47,Bangalore,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,7,13,17,24
1450.66,Axis Bank,Axis Bank,3322.18,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,8,14,23,33
1394.99,HDFC Bank,ICICI Bank,3563.16,Mumbai,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,44,Instant,INR,9,15,5,9
1388.55,SBI Bank,HDFC Bank,632.15,Delhi,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,10,16,5,28
1118.62,ICICI Bank,SBI Bank,6103.18,Bangalore,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,11,17,8,47
1482.58,Axis Bank,Axis Bank,6183.74,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,12,18,13,18
51.84,HDFC Bank,ICICI Bank,2586.67,Mumbai,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1,19,7,46
1614.58,SBI Bank,HDFC Bank,4247.01,Delhi,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,2,20,16,12
1593.12,ICICI Bank,SBI Bank,3541.0,Bangalore,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,3,21,5,19
1082.1,Axis Bank,Axis Bank,7850.26,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,4,22,20,0
203.02,HDFC Bank,ICICI Bank,5402.94,Mumbai,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,5,23,17,6
1036.94,SBI Bank,HDFC Bank,9526.99,Delhi,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,6,24,0,35
1087.3,ICICI Bank,SBI Bank,9423.47,Bangalore,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,7,25,19,10
260.59,Axis Bank,Axis Bank,2411.87,Hyderabad,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,8,26,9,29
1939.99,HDFC Bank,ICICI Bank,5567.61,Mumbai,Male,Payment,Success,Laptop,QR Code,Amazon,Food,56,Instant,INR,9,27,21,57
1377.56,SBI Bank,HDFC Bank,9960.65,Delhi,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,10,28,11,40
1259.83,ICICI Bank,SBI Bank,2611.2,Bangalore,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,11,29,17,1
1001.86,Axis Bank,Axis Bank,3352.77,Hyderabad,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,12,30,15,35
131.96,HDFC Bank,ICICI Bank,8674.33,Mumbai,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1,1,0,1
439.56,SBI Bank,HDFC Bank,8017.29,Delhi,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,2,2,15,20
121.8,ICICI Bank,SBI Bank,2717.31,Bangalore,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,3,3,17,51
1541.12,Axis Bank,Axis Bank,8090.2,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,4,4,4,7
212.9,HDFC Bank,ICICI Bank,5262.66,Mumbai,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,5,5,7,57
679.81,SBI Bank,HDFC Bank,3159.1,Delhi,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,6,6,12,39
335.18,ICICI Bank,SBI Bank,1793.38,Bangalore,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,7,7,17,25
938.56,Axis Bank,Axis Bank,7693.72,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,8,8,14,38
1528.3,HDFC Bank,ICICI Bank,4939.23,Mumbai,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,9,9,4,4
1785.63,SBI Bank,HDFC Bank,6629.26,Delhi,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,10,10,2,46
505.37,ICICI Bank,SBI Bank,8569.7,Bangalore,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,11,11,3,34
1276.64,Axis Bank,Axis Bank,9515.67,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,12,12,9,59
1291.14,HDFC Bank,ICICI Bank,4582.24,Mumbai,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,1,13,0,16
1259.33,SBI Bank,HDFC Bank,2947.38,Delhi,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,33,Scheduled,USD,2,14,2,9
958.52,ICICI Bank,SBI Bank,6200.35,Bangalore,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,3,15,8,38
126.2,Axis Bank,Axis Bank,6465.59,Hyderabad,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,4,16,11,46
1017.02,HDFC Bank,ICICI Bank,7830.85,Mumbai,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,36,Instant,INR,5,17,6,49
353.25,SBI Bank,HDFC Bank,3244.95,Delhi,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,6,18,2,21
542.69,ICICI Bank,SBI Bank,9719.57,Bangalore,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,7,19,1,23
964.01,Axis Bank,Axis Bank,5385.88,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,8,20,19,26
941.49,HDFC Bank,ICICI Bank,5769.06,Mumbai,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,9,21,5,51
1986.22,SBI Bank,HDFC Bank,3069.68,Delhi,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,10,22,17,29
88.04,ICICI Bank,SBI Bank,3897.95,Bangalore,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,11,23,7,57
1394.81,Axis Bank,Axis Bank,9346.77,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,12,24,19,14
502.48,HDFC Bank,ICICI Bank,7584.79,Mumbai,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,1,25,8,27
1674.58,SBI Bank,HDFC Bank,3612.57,Delhi,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,45,Scheduled,USD,2,26,10,29
1330.14,ICICI Bank,SBI Bank,6896.23,Bangalore,Male,Payment,Success,Laptop,QR Code,Amazon,Food,46,Instant,EUR,3,27,2,11
1670.62,Axis Bank,Axis Bank,4790.72,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,47,Scheduled,GBP,4,28,1,24
945.91,HDFC Bank,ICICI Bank,5747.46,Mumbai,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,5,29,10,22
1380.63,SBI Bank,HDFC Bank,3334.92,Delhi,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,6,30,22,2
652.91,ICICI Bank,SBI Bank,1072.14,Bangalore,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,7,1,5,18
86.99,Axis Bank,Axis Bank,1969.37,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,51,Scheduled,GBP,8,2,11,7
420.56,HDFC Bank,ICICI Bank,8725.82,Mumbai,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,52,Instant,INR,9,3,19,37
766.85,SBI Bank,HDFC Bank,8413.07,Delhi,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,10,4,19,32
768.53,ICICI Bank,SBI Bank,9119.7,Bangalore,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,54,Instant,EUR,11,5,6,22
1.66,Axis Bank,Axis Bank,1860.85,Hyderabad,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,55,Scheduled,GBP,12,6,5,14
1083.32,HDFC Bank,ICICI Bank,7170.35,Mumbai,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,56,Instant,INR,1,7,7,37
1680.43,SBI Bank,HDFC Bank,7379.99,Delhi,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,57,Scheduled,USD,2,8,11,43
1804.72,ICICI Bank,SBI Bank,5978.68,Bangalore,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,58,Instant,EUR,3,9,2,32
815.42,Axis Bank,Axis Bank,3159.35,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,4,10,2,22
669.42,HDFC Bank,ICICI Bank,1357.04,Mumbai,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,5,11,20,2
1633.91,SBI Bank,HDFC Bank,812.0,Delhi,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,21,Scheduled,USD,6,12,21,59
1188.81,ICICI Bank,SBI Bank,503.57,Bangalore,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,7,13,3,25
732.29,Axis Bank,Axis Bank,5369.03,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,8,14,20,1
1939.17,HDFC Bank,ICICI Bank,3792.4,Mumbai,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,24,Instant,INR,9,15,11,23
1863.05,SBI Bank,HDFC Bank,3131.47,Delhi,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,10,16,23,59
808.55,ICICI Bank,SBI Bank,627.91,Bangalore,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,26,Instant,EUR,11,17,16,56
525.13,Axis Bank,Axis Bank,3306.04,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,12,18,20,27
568.25,HDFC Bank,ICICI Bank,9170.58,Mumbai,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,1,19,13,28
620.04,SBI Bank,HDFC Bank,4290.05,Delhi,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,29,Scheduled,USD,2,20,1,20
43.88,ICICI Bank,SBI Bank,3009.87,Bangalore,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,30,Instant,EUR,3,21,7,34
1976.09,Axis Bank,Axis Bank,1433.55,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,31,Scheduled,GBP,4,22,12,21
1964.6,HDFC Bank,ICICI Bank,4191.49,Mumbai,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,5,23,1,40
349.08,SBI Bank,HDFC Bank,1119.44,Delhi,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,33,Scheduled,USD,6,24,13,31
1027.03,ICICI Bank,SBI Bank,7513.37,Bangalore,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,34,Instant,EUR,7,25,16,2
1397.03,Axis Bank,Axis Bank,6151.27,Hyderabad,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,8,26,16,37
10.3,HDFC Bank,ICICI Bank,9457.06,Mumbai,Male,Payment,Success,Laptop,QR Code,Amazon,Food,36,Instant,INR,9,27,2,54
1341.0,SBI Bank,HDFC Bank,5095.1,Delhi,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,10,28,22,4
723.34,ICICI Bank,SBI Bank,9913.75,Bangalore,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,38,Instant,EUR,11,29,23,26
1009.51,Axis Bank,Axis Bank,7637.61,Hyderabad,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,12,30,22,17
702.12,HDFC Bank,ICICI Bank,5250.19,Mumbai,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,40,Instant,INR,1,1,8,12
869.45,SBI Bank,HDFC Bank,9248.67,Delhi,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,41,Scheduled,USD,2,2,22,47
1208.33,ICICI Bank,SBI Bank,4028.19,Bangalore,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,42,Instant,EUR,3,3,4,13
1336.15,Axis Bank,Axis Bank,9229.56,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,43,Scheduled,GBP,4,4,15,33
94.52,HDFC Bank,ICICI Bank,2665.72,Mumbai,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,5,5,18,16
908.04,SBI Bank,HDFC Bank,4646.14,Delhi,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,45,Scheduled,USD,6,6,12,6
969.43,ICICI Bank,SBI Bank,4232.31,Bangalore,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,7,7,9,0
1627.59,Axis Bank,Axis Bank,7277.19,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,8,8,21,9
1273.27,HDFC Bank,ICICI Bank,4769.22,Mumbai,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,9,9,16,2
834.9,SBI Bank,HDFC Bank,5590.24,Delhi,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,10,10,4,31
1657.86,ICICI Bank,SBI Bank,124.42,Bangalore,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,11,11,7,34
210.47,Axis Bank,Axis Bank,3855.69,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,12,12,1,12
1967.82,HDFC Bank,ICICI Bank,5316.34,Mumbai,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,1,13,17,28
1096.78,SBI Bank,HDFC Bank,2422.18,Delhi,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,2,14,21,55
266.19,ICICI Bank,SBI Bank,6834.37,Bangalore,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,54,Instant,EUR,3,15,23,11
962.89,Axis Bank,Axis Bank,7939.71,Hyderabad,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,4,16,19,21
600.64,HDFC Bank,ICICI Bank,6029.97,Mumbai,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,56,Instant,INR,5,17,11,45
503.37,SBI Bank,HDFC Bank,1869.98,Delhi,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,6,18,21,4
1140.27,ICICI Bank,SBI Bank,1662.74,Bangalore,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,7,19,12,15
1920.33,Axis Bank,Axis Bank,4558.89,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,59,Scheduled,GBP,8,20,15,18
830.64,HDFC Bank,ICICI Bank,9673.68,Mumbai,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,20,Instant,INR,9,21,18,10
507.45,SBI Bank,HDFC Bank,6031.77,Delhi,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,21,Scheduled,USD,10,22,19,59
1901.27,ICICI Bank,SBI Bank,6817.76,Bangalore,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,11,23,6,9
1762.9,Axis Bank,Axis Bank,8275.66,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,12,24,12,1
630.98,HDFC Bank,ICICI Bank,6177.01,Mumbai,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,24,Instant,INR,1,25,21,20
960.82,SBI Bank,HDFC Bank,7520.22,Delhi,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,2,26,20,28
270.46,ICICI Bank,SBI Bank,5397.24,Bangalore,Male,Payment,Success,Laptop,QR Code,Amazon,Food,26,Instant,EUR,3,27,10,36
1761.75,Axis Bank,Axis Bank,2745.43,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,4,28,9,49
1263.46,HDFC Bank,ICICI Bank,2412.82,Mumbai,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,5,29,8,57
139.01,SBI Bank,HDFC Bank,3169.95,Delhi,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,6,30,10,48
1890.96,ICICI Bank,SBI Bank,7027.66,Bangalore,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,7,1,4,3
803.46,Axis Bank,Axis Bank,9260.76,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,8,2,9,8
1684.46,HDFC Bank,ICICI Bank,6013.28,Mumbai,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,32,Instant,INR,9,3,9,23
1604.89,SBI Bank,HDFC Bank,6713.33,Delhi,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,33,Scheduled,USD,10,4,13,34
834.69,ICICI Bank,SBI Bank,6761.96,Bangalore,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,34,Instant,EUR,11,5,15,15
1587.56,Axis Bank,Axis Bank,8285.96,Hyderabad,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,12,6,11,42
1605.23,HDFC Bank,ICICI Bank,2421.44,Mumbai,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,36,Instant,INR,1,7,19,52
711.49,SBI Bank,HDFC Bank,8512.42,Delhi,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,2,8,19,48
1345.03,ICICI Bank,SBI Bank,844.94,Bangalore,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,38,Instant,EUR,3,9,7,3
1675.69,Axis Bank,Axis Bank,2518.62,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,39,Scheduled,GBP,4,10,13,41
239.44,HDFC Bank,ICICI Bank,4926.85,Mumbai,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,40,Instant,INR,5,11,4,17
1707.44,SBI Bank,HDFC Bank,4688.98,Delhi,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,41,Scheduled,USD,6,12,18,27
1469.07,ICICI Bank,SBI Bank,9515.62,Bangalore,Male,Payment,Success,Mobile,UPI ID,Zomato,Travel,42,Instant,EUR,7,13,1,12
325.15,Axis Bank,Axis Bank,2458.5,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Swiggy,Bill Payment,43,Scheduled,GBP,8,14,3,20
471.91,HDFC Bank,ICICI Bank,6998.11,Mumbai,Male,Payment,Success,Laptop,QR Code,IRCTC,Others,44,Instant,INR,9,15,8,7
85.28,SBI Bank,HDFC Bank,8358.98,Delhi,Female,Transfer,Failed,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,10,16,3,20
1678.6,ICICI Bank,SBI Bank,7867.13,Bangalore,Male,Payment,Success,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,11,17,10,39
116.2,Axis Bank,Axis Bank,6202.23,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,12,18,7,45
627.38,HDFC Bank,ICICI Bank,5596.65,Mumbai,Male,Payment,Success,Mobile,UPI ID,Swiggy,Bill Payment,48,Instant,INR,1,19,21,58
1515.95,SBI Bank,HDFC Bank,4891.04,Delhi,Female,Transfer,Success,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,2,20,21,11
1430.43,ICICI Bank,SBI Bank,8365.7,Bangalore,Male,Payment,Failed,Laptop,QR Code,Flipkart,Shopping,50,Instant,EUR,3,21,3,21
1344.13,Axis Bank,Axis Bank,5903.65,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Amazon,Food,51,Scheduled,GBP,4,22,7,36
311.47,HDFC Bank,ICICI Bank,1860.2,Mumbai,Male,Payment,Success,Tablet,Phone Number,Zomato,Travel,52,Instant,INR,5,23,14,50
696.56,SBI Bank,HDFC Bank,9732.12,Delhi,Female,Transfer,Success,Laptop,QR Code,Swiggy,Bill Payment,53,Scheduled,USD,6,24,9,49
1423.06,ICICI Bank,SBI Bank,372.61,Bangalore,Male,Payment,Success,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,7,25,3,22
519.46,Axis Bank,Axis Bank,1668.34,Hyderabad,Female,Transfer,Failed,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,8,26,11,39
1638.4,HDFC Bank,ICICI Bank,1977.68,Mumbai,Male,Payment,Success,Laptop,QR Code,Amazon,Food,56,Instant,INR,9,27,11,13
766.31,SBI Bank,HDFC Bank,7654.47,Delhi,Female,Transfer,Success,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,10,28,22,58
352.68,ICICI Bank,SBI Bank,2165.85,Bangalore,Male,Payment,Success,Tablet,Phone Number,Swiggy,Bill Payment,58,Instant,EUR,11,29,5,28
1421.91,Axis Bank,Axis Bank,70.41,Hyderabad,Female,Transfer,Success,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,12,30,7,59
1015.65,HDFC Bank,ICICI Bank,6849.16,Mumbai,Male,Payment,Failed,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,1,1,18,4
1513.53,SBI Bank,HDFC Bank,9137.14,Delhi,Female,Transfer,Success,Tablet,Phone Number,Amazon,Food,21,Scheduled,USD,2,2,6,46
147.3,ICICI Bank,SBI Bank,9040.2,Bangalore,Male,Payment,Success,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,3,3,4,2
1872.84,Axis Bank,Axis Bank,7593.33,Hyderabad,Female,Transfer,Success,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,4,4,13,13
1924.78,HDFC Bank,ICICI Bank,39.18,Mumbai,Male,Payment,Success,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,5,5,17,57
1243.91,SBI Bank,HDFC Bank,9332.14,Delhi,Female,Transfer,Failed,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,6,6,3,53
1786.23,ICICI Bank,SBI Bank,9670.91,Bangalore,Male,Payment,Success,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,7,7,1,29
482.94,Axis Bank,Axis Bank,740.09,Hyderabad,Female,Transfer,Success,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,8,8,0,52
108.89,HDFC Bank,ICICI Bank,1416.23,Mumbai,Male,Payment,Success,Laptop,QR Code,Swiggy,Bill Payment,28,Instant,INR,9,9,21,31
293.01,SBI Bank,HDFC Bank,717.7,Delhi,Female,Transfer,Success,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,10,10,15,4
1504.11,ICICI Bank,SBI Bank,1961.0,Bangalore,Male,Payment,Failed,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,11,11,6,31
1087.6,Axis Bank,Axis Bank,897.61,Hyderabad,Female,Transfer,Success,Laptop,QR Code,Amazon,Food,31,Scheduled,GBP,12,12,10,4
